Start_Date,Job_Title,Department,Department_Code,Job_Term,List_Type,Req_Number,Appointment_Type
08/12/2019 12:00:00 AM,HEALTH PROJECT & PLANNING ANALYST (CLASS CODE 5501),Health Department,360,Probationary,Regular,2019-01760,New Hire/Rehire
09/09/2019 12:00:00 AM,JUVENILE DETENTION SUPERVISOR (CLASS CODE 6031),Human Services,380,Probationary,Regular,2019-02431,New Hire/Rehire
09/09/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR III (CLASS CODE 6030),Human Services,380,Probationary,Regular,2019-02635,New Hire/Rehire
09/04/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Civil Service Department,480,Transient (3 month appointment),Regular and Promotional,2019-02535,New Hire/Rehire
09/09/2019 12:00:00 AM,FOOD SERVICES WORKER (CLASS CODE 1210),Human Services,380,Probationary,Regular,2019-02544,New Hire/Rehire
09/09/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Human Services,380,Probationary,Regular,2019-02355,New Hire/Rehire
09/09/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Chief Administrative Office,220,Minimum Skills,Regular,2019-02382,New Hire/Rehire
09/09/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Miscellaneous,700,Probationary,Regular,2019-01320,New Hire/Rehire
08/26/2019 12:00:00 AM,LICENSED PRACTICAL NURSE I (CLASS CODE 5118),Health Department,360,Probationary,Regular,2019-02568,New Hire/Rehire
09/08/2019 12:00:00 AM,ENTOMOLOGIST I (CLASS CODE 4230),New Orleans Mosquito and Termite Control Board,685,Limited Term (maximum of three years),,2019-02345,New Hire/Rehire
09/09/2019 12:00:00 AM,REINSTATEMENTS (All classifications),Public Works Department,500,Reinstatement,Regular,2019-02444,New Hire/Rehire
09/08/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Safety & Permits,260,Probationary,Regular,2019-02478,New Hire/Rehire
09/09/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-02460,New Hire/Rehire
09/09/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-01330,New Hire/Rehire
09/03/2019 05:00:00 AM,NETWORKS MAINTENANCE TECHNICIAN I (CLASS CODE 3301),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02810,New Hire/Rehire
09/03/2019 05:00:00 AM,NETWORKS MAINTENANCE TECHNICIAN I (CLASS CODE 3301),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02811,New Hire/Rehire
09/09/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2019-01981,New Hire/Rehire
09/09/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2019-02359,New Hire/Rehire
09/09/2019 12:00:00 AM,AIRPORT PRINCIPAL SERVICES AGENT (BUSINESS DEVELOPMENT) (CLASS CODE 8316),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-02210,New Hire/Rehire
09/09/2019 12:00:00 AM,LIBRARY BRANCH MANAGER I (CLASS CODE 6534),New Orleans Public Library,630,,,2019-02627,New Hire/Rehire
09/18/2019 05:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02848,New Hire/Rehire
09/09/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR II (CLASS CODE 6029),Human Services,380,Probationary,Regular,2019-02525,New Hire/Rehire
09/03/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02352,New Hire/Rehire
09/23/2019 12:00:00 AM,ENGINEERING TECHNICIAN (CLASS CODE 4018),Public Works Department,500,Probationary,Regular,2019-02220,New Hire/Rehire
09/16/2019 12:00:00 AM,ENVIRONMENTAL ENFORCEMENT TECHNICIAN I (CLASS CODE 3085),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02570,New Hire/Rehire
09/16/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02852,New Hire/Rehire
09/22/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02503,New Hire/Rehire
09/23/2019 12:00:00 AM,PARKWAYS MAINTENANCE SUPERVISOR IV (CLASS CODE 1622),Parks & Parkways,620,Probationary,Regular,2019-02630,New Hire/Rehire
09/24/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02710,New Hire/Rehire
09/23/2019 12:00:00 AM,TAXICAB INVESTIGATOR (CLASS CODE 2263),Safety & Permits,260,Full time,Regular,2019-02298,New Hire/Rehire
09/16/2019 12:00:00 AM,ENVIRONMENTAL ENFORCEMENT TECHNICIAN I (CLASS CODE 3085),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02250,New Hire/Rehire
09/16/2019 12:00:00 AM,CITY PLANNER (CLASS CODE 4302),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02477,New Hire/Rehire
09/23/2019 12:00:00 AM,AIRPORT SERVICES AGENT (ADMINISTRATION) (CLASS CODE 8310),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-02369,New Hire/Rehire
09/09/2019 12:00:00 AM,Emergency,Human Services,380,Emergency (10 day appointment),Regular,2019-02831,New Hire/Rehire
09/16/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02487,New Hire/Rehire
09/23/2019 12:00:00 AM,ENGINEER INTERN I (CLASS CODE 4020),Public Works Department,500,Probationary,Regular,2019-01938,New Hire/Rehire
09/29/2019 12:00:00 AM,POLICE AIDE (CLASS CODE 7105),Police Department,270,Provisional,Regular,2019-00274,New Hire/Rehire
09/29/2019 12:00:00 AM,POLICE AIDE (CLASS CODE 7105),Police Department,270,Provisional,Regular,2019-00272,New Hire/Rehire
09/17/2019 12:00:00 AM,ENGINEERING TECHNICIAN (CLASS CODE 4018),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02364,New Hire/Rehire
09/18/2019 12:00:00 AM,ENGINEERING TECHNICIAN (CLASS CODE 4018),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02722,New Hire/Rehire
09/29/2019 12:00:00 AM,REINSTATEMENTS (All classifications),Police Department,270,Probationary,Regular,2019-02508,New Hire/Rehire
09/29/2019 12:00:00 AM,REINSTATEMENTS (All classifications),Police Department,270,Probationary,Regular,2019-02509,New Hire/Rehire
09/30/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-02457,New Hire/Rehire
09/30/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-02739,New Hire/Rehire
09/29/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02711,New Hire/Rehire
09/26/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Human Services,380,Probationary,Regular,2019-02169,New Hire/Rehire
09/25/2019 12:00:00 AM,JUVENILE JUSTICE CENTER TRAINING COORDINATOR (CLASS CODE 6063),Human Services,380,Probationary,Regular,2019-02524,New Hire/Rehire
09/29/2019 12:00:00 AM,REINSTATEMENTS (All classifications),Police Department,270,Reinstatement,Regular,2019-00292,New Hire/Rehire
09/29/2019 12:00:00 AM,PUBLIC RELATIONS SPECIALIST (ENTRANCE) (CLASS CODE 7126),Police Department,270,Probationary,Regular,2019-02912,New Hire/Rehire
08/22/2019 12:00:00 AM,Emergency,Health Department,360,Emergency (10 day appointment),Regular,2019-02957,New Hire/Rehire
10/02/2019 12:00:00 AM,SOCIAL SERVICES WORKER I (CLASS CODE 6042),Human Services,380,Probationary,Regular,2019-02380,New Hire/Rehire
10/02/2019 12:00:00 AM,SOCIAL WORKER I (CLASS CODE 6045),Human Services,380,Probationary,Regular,2019-02564,New Hire/Rehire
10/07/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Chief Administrative Office,220,Minimum Skills,Regular,2019-02382,New Hire/Rehire
10/07/2019 12:00:00 AM,GROUNDS PATROL OFFICER (CLASS CODE 7185),Mayor's Office,210,Probationary,Regular,2019-02481,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR III (CLASS CODE 6030),Human Services,380,Probationary,Regular,2019-02642,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR III (CLASS CODE 6030),Human Services,380,Probationary,Regular,2019-02636,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-02567,New Hire/Rehire
10/07/2019 12:00:00 AM,PUBLIC INTEGRITY BUREAU INTAKE SPECIALIST (CLASS CODE 7166),Police Department,270,Probationary,Regular,2019-02389,New Hire/Rehire
09/25/2019 12:00:00 AM,HEALTH PROJECT & PLANNING MANAGER (EMERGENCY PREPAREDNESS/HEALTHY ENVIRONMENT) (CLASS CODE 5503),Health Department,360,Probationary,Regular,2019-01267,New Hire/Rehire
09/30/2019 05:00:00 AM,NETWORKS MAINTENANCE TECHNICIAN I (CLASS CODE 3301),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02880,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION SUPERVISOR (CLASS CODE 6031),Human Services,380,Probationary,Regular,2019-02542,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION SUPERVISOR (CLASS CODE 6031),Human Services,380,Probationary,Regular,2019-02543,New Hire/Rehire
11/04/2019 12:00:00 AM,ENGINEER INTERN I (CLASS CODE 4020),Public Works Department,500,Probationary,Regular,2019-02517,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-02834,New Hire/Rehire
10/09/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02712,New Hire/Rehire
09/30/2019 12:00:00 AM,UTILITY STRATEGIC PLANNING ADMINISTRATOR (CLASS CODE 3013),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02574,New Hire/Rehire
10/14/2019 12:00:00 AM,SOCIAL SERVICES WORKER II (CLASS CODE 6043),Human Services,380,Probationary,Regular,2019-02561,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION SUPERVISOR (CLASS CODE 6031),Human Services,380,Probationary,Regular,2019-02619,New Hire/Rehire
10/07/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),New Orleans Public Library,630,,,2019-02367,New Hire/Rehire
10/07/2019 12:00:00 AM,LIBRARIAN II (ORIGINAL ENTRANCE) (CLASS CODE 6531),New Orleans Public Library,630,,,2019-02393,New Hire/Rehire
10/07/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2019-02929,New Hire/Rehire
10/13/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02713,New Hire/Rehire
10/13/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02933,New Hire/Rehire
10/13/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02928,New Hire/Rehire
10/13/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02926,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-02554,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR III (CLASS CODE 6030),Human Services,380,Probationary,Regular,2019-02988,New Hire/Rehire
10/14/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-02833,New Hire/Rehire
10/13/2019 12:00:00 AM,POLICE FISCAL AND BUDGET ADMINISTRATOR (CLASS CODE 0475),Police Department,270,Probationary,Regular and Promotional,2019-02307,"Promotion,New Hire/Rehire"
10/13/2019 12:00:00 AM,SOCIAL SERVICES WORKER III (CLASS CODE 6034),Police Department,270,Probationary,Regular,2019-02321,New Hire/Rehire
11/11/2019 06:00:00 AM,OFFICE ASSISTANT II (ENTRANCE) (CLASS CODE 0060),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-02726,New Hire/Rehire
10/21/2019 12:00:00 AM,AUTOMOTIVE MECHANIC III (CLASS CODE 1992),Chief Administrative Office,220,Probationary,Regular and Promotional,2019-02463,New Hire/Rehire
10/07/2019 12:00:00 AM,PUBLIC HEALTH NUTRITIONIST I (CLASS CODE 1223),Health Department,360,Probationary,Regular,2019-02305,New Hire/Rehire
10/14/2019 12:00:00 AM,SOCIAL SERVICES WORKER I (CLASS CODE 6042),Human Services,380,Probationary,Regular,2019-03065,New Hire/Rehire
10/07/2019 12:00:00 AM,LIBRARIAN II (ORIGINAL ENTRANCE) (CLASS CODE 6531),New Orleans Public Library,630,,,2019-02395,New Hire/Rehire
10/07/2019 12:00:00 AM,Emergency,New Orleans Public Library,630,,,2019-02304,New Hire/Rehire
10/07/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Health Department,360,Probationary,Regular,2019-02160,New Hire/Rehire
10/14/2019 05:00:00 AM,NETWORKS MAINTENANCE TECHNICIAN I (CLASS CODE 3301),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02878,New Hire/Rehire
10/21/2019 12:00:00 AM,RECREATION CENTER ASSISTANT I (CLASS CODE 6158),Miscellaneous,700,Probationary,Regular,2019-02953,New Hire/Rehire
10/21/2019 12:00:00 AM,RECREATION LIFEGUARD I (CLASS CODE 6110),Miscellaneous,700,Probationary,Regular,2019-02733,New Hire/Rehire
10/21/2019 12:00:00 AM,RECREATION SITE FACILITATOR I (CLASS CODE 6145),Miscellaneous,700,Probationary,Regular,2019-02633,New Hire/Rehire
10/14/2019 12:00:00 AM,ENVIRONMENTAL ENFORCEMENT TECHNICIAN I (CLASS CODE 3085),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02350,New Hire/Rehire
10/14/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02849,New Hire/Rehire
09/30/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT SUPERVISOR I (SWB-TRAINING) (CLASS CODE 0365),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-02470,New Hire/Rehire
10/20/2019 12:00:00 AM,EQUIPMENT OPERATOR II (ENTRANCE) (CLASS CODE 2321),Sanitation Department,300,Probationary,Regular,2019-02828,New Hire/Rehire
10/27/2019 12:00:00 AM,CRIME ANALYST I (CLASS CODE 7601),Police Department,270,Probationary,Regular,2019-02678,New Hire/Rehire
10/21/2019 12:00:00 AM,AUTOMOTIVE MAINTENANCE SPECIALIST (CLASS CODE 1913),Chief Administrative Office,220,Probationary,Regular,2019-02468,New Hire/Rehire
10/14/2019 12:00:00 AM,SOCIAL SERVICES WORKER I (CLASS CODE 6042),Human Services,380,Probationary,Regular,2019-03066,New Hire/Rehire
10/27/2019 12:00:00 AM,POLICE INVESTIGATIVE SPECIALIST (CLASS CODE 7167),Police Department,270,Probationary,Regular,2019-03033,New Hire/Rehire
10/21/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Human Services,380,Probationary,Regular,2019-02353,New Hire/Rehire
10/28/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR II (CLASS CODE 6029),Human Services,380,Probationary,Regular,2019-02566,New Hire/Rehire
10/13/2019 12:00:00 AM,Emergency,Police Department,270,Emergency (10 day appointment),Regular,2019-03091,New Hire/Rehire
11/04/2019 12:00:00 AM,INFORMATION TECHNOLOGY SPECIALIST III (PROJECT MANAGEMENT) (CLASS CODE 0177),Chief Administrative Office,220,Probationary,Regular,2019-02660,New Hire/Rehire
10/21/2019 12:00:00 AM,LIBRARY PAGE (CLASS CODE 6510),New Orleans Public Library,630,,,2019-00668,New Hire/Rehire
10/28/2019 05:00:00 AM,UTILITIES MAINTENANCE TECHNICIAN III (CLASS CODE 3405),Sewerage and Water Board of New Orleans,010D,Full time,Regular and Promotional,2019-03014,New Hire/Rehire
10/27/2019 12:00:00 AM,CRIME ANALYST I (CLASS CODE 7601),Police Department,270,Probationary,Regular,2019-02676,New Hire/Rehire
10/27/2019 12:00:00 AM,DNA ANALYST (CLASS CODE 5255),Police Department,270,Probationary,Regular,2019-03093,New Hire/Rehire
10/27/2019 12:00:00 AM,POLICE AIDE (CLASS CODE 7105),Police Department,270,Provisional,Regular,2019-00275,New Hire/Rehire
10/27/2019 12:00:00 AM,PEST CONTROL INSPECTOR II (CLASS CODE 5427),New Orleans Mosquito and Termite Control Board,685,Probationary,Regular,2019-03109,New Hire/Rehire
10/27/2019 05:00:00 AM,LABORATORY SPECIALIST II (CLASS CODE 5276),New Orleans Mosquito and Termite Control Board,685,Probationary,Regular,2019-02917,New Hire/Rehire
10/27/2019 12:00:00 AM,PEST CONTROL INSPECTOR II (CLASS CODE 5427),New Orleans Mosquito and Termite Control Board,685,Probationary,Regular,2019-03109,New Hire/Rehire
10/27/2019 12:00:00 AM,LABORATORY SPECIALIST II (CLASS CODE 5276),New Orleans Mosquito and Termite Control Board,685,Probationary,Regular,2019-02917,New Hire/Rehire
10/24/2019 05:00:00 AM,Provisional,City Council,200,,,2019-03105,New Hire/Rehire
10/06/2019 12:00:00 AM,PHYSICIAN (CLASS CODE 5020),Health Department,360,Probationary,Regular,2019-02616,New Hire/Rehire
10/27/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02816,New Hire/Rehire
10/27/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02817,New Hire/Rehire
11/10/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02814,New Hire/Rehire
10/28/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR III (CLASS CODE 6030),Human Services,380,Probationary,Regular,2019-02998,New Hire/Rehire
10/28/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Human Services,380,Probationary,Regular,2019-02356,New Hire/Rehire
10/20/2019 12:00:00 AM,MAINTENANCE ELECTRICIAN (CLASS CODE 1751),Property Management,450,Probationary,Regular and Promotional,2019-02620,New Hire/Rehire
11/04/2019 12:00:00 AM,AUTOMOTIVE MECHANIC III (CLASS CODE 1992),Chief Administrative Office,220,Probationary,Regular and Promotional,2019-02464,New Hire/Rehire
10/21/2019 12:00:00 AM,HEALTH PROJECT & PLANNING ANALYST (CLASS CODE 5501),Health Department,360,Probationary,Regular,2019-02844,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, BASIC (CLASS CODE 5170)",Health Department,360,Probationary,Regular,2019-02843,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, PARAMEDIC (CLASS CODE 5171)",Health Department,360,Probationary,Regular,2019-02980,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, PARAMEDIC (CLASS CODE 5171)",Health Department,360,Probationary,Regular,2019-02978,New Hire/Rehire
11/03/2019 12:00:00 AM,EQUIPMENT OPERATOR II (ENTRANCE) (CLASS CODE 2321),Sanitation Department,300,Probationary,Regular,2019-02829,New Hire/Rehire
11/03/2019 12:00:00 AM,EQUIPMENT OPERATOR II (ENTRANCE) (CLASS CODE 2321),Sanitation Department,300,Probationary,Regular,2019-02830,New Hire/Rehire
10/24/2019 12:00:00 AM,Provisional,City Council,200,,,2019-03105,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, BASIC (CLASS CODE 5170)",Health Department,360,Probationary,Regular,2019-02974,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, PARAMEDIC (CLASS CODE 5171)",Health Department,360,Probationary,Regular,2019-03164,New Hire/Rehire
11/04/2019 12:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, PARAMEDIC (CLASS CODE 5171)",Health Department,360,Probationary,Regular,2019-02979,New Hire/Rehire
10/27/2019 12:00:00 AM,Emergency,Police Department,270,Emergency (10 day appointment),Regular,2019-03151,New Hire/Rehire
10/28/2019 12:00:00 AM,Emergency,Human Services,380,Emergency (10 day appointment),Regular,2019-03162,New Hire/Rehire
11/04/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",City Council,200,Probationary,Regular,2019-01839,New Hire/Rehire
10/28/2019 12:00:00 AM,Emergency,Human Services,380,Probationary,Regular,2019-03142,New Hire/Rehire
